Q,r1,r2,r3,r4,r5,r6,r7,r'1,r'2,r'3,r'4,r'5,r'6,r'7,q1,q2,q3,q4,q5,q6,q7,q'1,q'2,q'3,q'4,q'5,q'6,q'7,deltaq1,deltaq2,deltaq3,deltaq4,deltaq5,deltaq6,deltaq7,p6,p4,p3,p5,p2,p1,p'6,p'4,p'3,p'5,p'2,p'1,deltap6,deltap4,deltap3,deltap5,deltap2,deltap1,h1,h2,h3,h4,h5,h6,h7,h'1,h'2,h'3,h'4,h'5,h'6,h'7,deltah1,deltah2,deltah3,deltah4,deltah5,deltah6,deltah7,r0,delta_r0,ei
16.237589,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,287.145611,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.237589,1.410256,14.827333,4.653329,-3.243073,11.584260,16.237589,-3.819864,-8.618424,4.798560,-3.369542,-5.248882,-0.450322,-3.819864,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-538.571822,-669.954067,-771.547894,-98.872236,0.000000,-0.023382,-186.556238,-368.229383,-168.090928,51.990796,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.872236,571.081831,439.699585,101.500651,-131.469012,232.976072,131.829649,-51.990796,420.220179,238.547034,-200.217126,-181.759912,-18.465310,-69.321061,1.500000,285.645611,2.000000
16.220203,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,301.075870,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.220203,1.379334,14.840869,4.633871,-3.254537,11.586332,16.220203,-3.837250,-8.649346,4.812096,-3.389000,-5.260347,-0.448250,-3.837250,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-539.163378,-671.476448,-772.222790,-98.660618,0.000000,-0.023382,-187.147794,-369.751764,-168.765824,52.202415,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.660618,572.815830,440.502760,100.653575,-132.400135,233.059412,131.547490,-52.202415,421.954179,239.350209,-201.064203,-182.691036,-18.381970,-69.603220,1.500000,299.575870,2.000000
16.243607,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,282.534454,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.243607,1.420970,14.822637,4.660059,-3.239090,11.583547,16.243607,-3.813846,-8.607711,4.793865,-3.362812,-5.244899,-0.451035,-3.813846,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-538.366687,-669.426284,-771.314103,-98.945537,0.000000,-0.023382,-186.351104,-367.701600,-167.857137,51.917496,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.945537,570.480748,439.421151,101.794474,-131.146290,232.947416,131.927382,-51.917496,419.619096,238.268599,-199.923304,-181.437191,-18.493967,-69.223328,1.500000,281.034454,2.000000
17.192114,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,46.488942,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.192114,3.182422,14.009692,5.685548,-2.503126,11.506566,17.192114,-2.865339,-6.846259,3.980920,-2.337323,-4.508936,-0.528016,-2.865339,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-503.381243,-581.669325,-733.242721,-110.838291,0.000000,-0.023383,-151.365659,-279.944641,-129.785755,40.024741,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,110.838291,470.831033,392.542952,151.525570,-78.320517,229.861478,147.784388,-40.024741,319.969382,191.390401,-150.192208,-128.611418,-21.579904,-53.366322,1.500000,44.988942,2.000000
17.009632,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,61.219910,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.009632,2.831172,14.178460,5.494579,-2.663407,11.515052,17.009632,-3.047821,-7.197508,4.149687,-2.528292,-4.669217,-0.519529,-3.047821,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-510.555270,-599.208212,-740.755939,-108.497839,0.000000,-0.023382,-158.539686,-297.483528,-137.298973,42.365194,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,108.497839,490.710373,402.057431,141.517502,-88.671715,230.200669,144.663785,-42.365194,339.848722,200.904880,-160.200275,-138.962615,-21.240713,-56.486925,1.500000,59.719910,2.000000
17.471432,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,31.565035,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.471432,3.733543,13.737890,5.970410,-2.236867,11.501023,17.471432,-2.586021,-6.295138,3.709117,-2.052461,-4.242676,-0.533559,-2.586021,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-491.928322,-554.464901,-721.568386,-114.469104,0.000000,-0.023382,-139.912738,-252.740217,-118.111420,36.393928,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,114.469104,439.995796,377.459218,167.089640,-62.544664,229.640064,152.625472,-36.393928,289.134145,176.306666,-134.628138,-112.835565,-21.801318,-48.525238,1.500000,30.065035,2.000000
16.289902,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,250.295012,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.289902,1.503562,14.786340,4.711755,-3.208193,11.578147,16.289902,-3.767551,-8.525119,4.757568,-3.311116,-5.214003,-0.456435,-3.767551,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-536.782042,-665.351694,-769.512296,-99.510337,0.000000,-0.023382,-184.766458,-363.627010,-166.055330,51.352696,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.510337,565.841357,437.271705,104.065473,-128.656297,232.730254,132.680449,-51.352696,414.979706,236.119154,-197.652305,-178.947198,-18.711128,-68.470261,1.500000,248.795012,2.000000
16.429433,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,179.240752,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.429433,1.754415,14.675018,4.866674,-3.112260,11.562759,16.429433,-3.628020,-8.274266,4.646246,-3.156197,-5.118069,-0.471823,-3.628020,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-531.934669,-652.920176,-764.046706,-101.222350,0.000000,-0.023382,-179.919085,-351.195493,-160.589740,49.640683,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,101.222350,551.697827,430.712319,111.021178,-121.076991,232.112037,134.963133,-49.640683,400.836175,229.559768,-190.696600,-171.367892,-19.329345,-66.187577,1.500000,177.740752,2.000000
17.094332,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,53.738554,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.094332,2.993389,14.100943,5.583661,-2.590272,11.510671,17.094332,-2.963121,-7.035292,4.072171,-2.439210,-4.596082,-0.523911,-2.963121,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-507.254273,-591.098813,-737.279800,-109.581073,0.000000,-0.023382,-155.238689,-289.374129,-133.822834,41.281960,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,109.581073,481.517740,397.673200,146.143455,-83.868865,230.025527,146.108097,-41.281960,330.656088,196.520649,-155.574323,-134.159766,-21.415855,-55.042613,1.500000,52.238554,2.000000
16.709711,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,101.673664,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.709711,2.267421,14.442290,5.173582,-2.906161,11.536129,16.709711,-3.347742,-7.761260,4.413518,-2.849289,-4.911971,-0.498453,-3.347742,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-521.864924,-627.429650,-752.909058,-104.705416,0.000000,-0.023382,-169.849340,-325.704966,-149.452092,46.157617,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,104.705416,522.724234,417.159508,125.465394,-105.572179,231.044134,139.607221,-46.157617,371.862583,216.006957,-176.252384,-155.863080,-20.397248,-61.543489,1.500000,100.173664,2.000000
16.239623,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,285.575280,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.239623,1.413877,14.825746,4.655604,-3.241727,11.584019,16.239623,-3.817830,-8.614804,4.796974,-3.367267,-5.247537,-0.450563,-3.817830,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-538.502507,-669.775721,-771.468882,-98.897009,0.000000,-0.023382,-186.486923,-368.051037,-168.011916,51.966023,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.897009,570.878711,439.605497,101.599930,-131.359954,232.966375,131.862679,-51.966023,420.017060,238.452946,-200.117848,-181.650855,-18.475007,-69.288031,1.500000,284.075280,2.000000
16.820944,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,83.437247,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.820944,2.474634,14.346310,5.293588,-2.818954,11.527356,16.820944,-3.236509,-7.554047,4.317537,-2.729283,-4.824764,-0.507226,-3.236509,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-517.737267,-617.058124,-748.430121,-106.104055,0.000000,-0.023382,-165.721683,-315.333440,-144.973155,44.758978,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,106.104055,510.954069,411.633212,131.353460,-99.331266,230.692854,141.472073,-44.758978,360.092417,210.480661,-170.364318,-149.622166,-20.748528,-59.678637,1.500000,81.937247,2.000000
16.348149,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,216.585904,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.348149,1.607925,14.740224,4.776591,-3.168666,11.571558,16.348149,-3.709304,-8.420756,4.711451,-3.246280,-5.174475,-0.463024,-3.709304,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-534.771638,-660.189393,-767.237083,-100.223239,0.000000,-0.023382,-182.756054,-358.464709,-163.780117,50.639793,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,100.223239,559.966153,434.548398,106.949160,-125.505545,232.465445,133.630986,-50.639793,409.104502,233.395847,-194.768617,-175.796446,-18.975937,-67.519724,1.500000,215.085904,2.000000
16.404387,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,189.731042,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.404387,1.709170,14.695217,4.838967,-3.129797,11.565420,16.404387,-3.653066,-8.319511,4.666445,-3.183904,-5.135607,-0.469162,-3.653066,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-532.812765,-655.168035,-765.031659,-100.913966,0.000000,-0.023382,-180.797182,-353.443351,-161.574693,49.949067,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,100.913966,554.254070,431.898800,109.760629,-122.445363,232.218893,134.551954,-49.949067,403.392418,230.746248,-191.957149,-172.736263,-19.222489,-66.598756,1.500000,188.231042,2.000000
16.379265,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,201.122855,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.379265,1.663884,14.715381,4.811130,-3.147247,11.568134,16.379265,-3.678188,-8.364797,4.686609,-3.211741,-5.153056,-0.466448,-3.678188,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-533.689993,-657.415591,-766.017901,-100.605118,0.000000,-0.023382,-181.674409,-355.690907,-162.560934,50.257915,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,100.605118,556.810473,433.084875,108.501451,-123.814521,232.327908,134.140157,-50.257915,405.948822,231.932324,-193.216327,-174.105421,-19.113475,-67.010553,1.500000,199.622855,2.000000
16.565937,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,134.077883,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.565937,2.002670,14.563266,5.016935,-3.014265,11.549001,16.565937,-3.491516,-8.026010,4.534494,-3.005936,-5.020075,-0.485581,-3.491516,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-527.088800,-640.656004,-758.648833,-102.911347,0.000000,-0.023382,-175.073216,-338.931320,-155.191867,47.951685,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,102.911347,537.744656,424.177452,117.982689,-113.572414,231.560034,137.215130,-47.951685,386.883005,223.024901,-183.735089,-163.863315,-19.881349,-63.935580,1.500000,132.577883,2.000000
16.316706,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,233.937987,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.316706,1.551526,14.765181,4.741620,-3.190095,11.575086,16.316706,-3.740747,-8.477155,4.736408,-3.281251,-5.195904,-0.459496,-3.740747,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-535.859202,-662.980993,-768.466417,-99.838087,0.000000,-0.023382,-183.843618,-361.256309,-165.009451,51.024945,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.838087,563.142906,436.021115,105.388887,-127.208801,232.607215,133.117450,-51.024945,412.281255,234.868564,-196.328891,-177.499702,-18.834167,-68.033260,1.500000,232.437987,2.000000
16.266622,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,265.824389,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.266622,1.461991,14.804631,4.685778,-3.223787,11.580845,16.266622,-3.790831,-8.566690,4.775859,-3.337093,-5.229596,-0.453737,-3.790831,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-537.580341,-667.403789,-770.419064,-99.226124,0.000000,-0.023382,-185.564757,-365.679105,-166.962098,51.636908,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.226124,568.177665,438.354217,102.921147,-129.910006,232.838723,132.301499,-51.636908,417.316013,237.201665,-198.796631,-180.200907,-18.602660,-68.849211,1.500000,264.324389,2.000000
16.430213,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,178.927136,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.430213,1.755825,14.674388,4.867536,-3.111711,11.562677,16.430213,-3.627240,-8.272856,4.645615,-3.155335,-5.117521,-0.471905,-3.627240,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-531.907277,-652.850087,-764.016017,-101.231957,0.000000,-0.023382,-179.891693,-351.125403,-160.559051,49.631075,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,101.231957,551.618129,430.675320,111.060501,-121.034340,232.108740,134.975943,-49.631075,400.756478,229.522768,-190.657277,-171.325241,-19.332642,-66.174767,1.500000,177.427136,2.000000
19.579639,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,2.768215,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,19.579639,8.793685,10.785954,7.573504,1.220182,12.006136,19.579639,-0.477814,-1.234995,0.757182,-0.449367,-0.785628,-0.028446,-0.477814,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.029457,-376.434460,-357.823917,-626.688577,-143.760855,0.000000,-0.052839,-24.418876,-56.099233,-23.231611,7.102178,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,143.760855,214.063062,232.673605,268.865432,18.610543,250.254117,191.681140,-7.102178,63.201411,31.521054,-32.852346,-31.680358,-1.187266,-9.469570,1.500000,1.268215,2.000000
18.621755,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,8.001486,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,18.621755,6.251758,12.369997,6.982403,-0.730645,11.639352,18.621755,-1.435698,-3.776923,2.341224,-1.040468,-2.736454,-0.395230,-1.435698,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-436.072303,-442.772556,-671.269605,-130.038658,0.000000,-0.023382,-84.056719,-141.047872,-67.812639,20.824374,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,130.038658,312.733898,306.033644,228.534145,-6.673025,235.197303,173.384878,-20.824374,161.872246,104.881093,-73.183633,-56.963925,-16.244079,-27.765832,1.500000,6.501486,2.000000
16.555238,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,137.018683,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.555238,1.983104,14.572134,5.005213,-3.022109,11.550025,16.555238,-3.502215,-8.045577,4.543362,-3.017658,-5.027919,-0.484557,-3.502215,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-527.472645,-641.631832,-759.073729,-102.778461,0.000000,-0.023382,-175.457061,-339.907148,-155.616763,48.084572,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,102.778461,538.853371,424.694184,117.431971,-114.164288,231.601085,137.037948,-48.084572,387.991720,223.541632,-184.285807,-164.455189,-19.840298,-64.112762,1.500000,135.518683,2.000000
16.625248,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,119.231816,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.625248,2.111477,14.513771,5.081759,-2.970282,11.543489,16.625248,-3.432205,-7.917204,4.484999,-2.941112,-4.976092,-0.491093,-3.432205,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-524.948702,-635.224954,-756.287749,-103.649581,0.000000,-0.023382,-172.933118,-333.500270,-152.830783,47.213451,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,103.649581,531.575373,421.299121,121.051293,-110.282202,231.339047,138.199442,-47.213451,380.713721,220.146570,-180.666485,-160.573102,-20.102335,-62.951268,1.500000,117.731816,2.000000
16.296210,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,246.305699,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.296210,1.514839,14.781370,4.718787,-3.203948,11.577422,16.296210,-3.761243,-8.513841,4.752598,-3.304084,-5.209758,-0.457160,-3.761243,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000000,-536.565226,-664.794559,-769.266346,-99.587417,0.000000,-0.023382,-184.549642,-363.069875,-165.809380,51.275615,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.587417,565.207142,436.977808,104.376351,-128.316039,232.701120,132.783223,-51.275615,414.345490,235.825257,-197.341427,-178.606939,-18.740262,-68.367487,1.500000,244.805699,2.000000
16.512783,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,149.557944,2.000000,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.512783,1.905680,14.607102,4.958550,-3.052870,11.554233,16.512783,-3.544670,-8.123000,4.578330,-3.064321,-5.058679,-0.480349,-3.544670,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000001,-528.986867,-645.389315,-760.756726,-102.251997,0.000000,-0.023383,-176.971283,-343.664631,-157.299760,48.611036,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,102.251997,543.137318,426.734870,115.252584,-116.500154,231.769859,136.335996,-48.611036,392.275667,225.582319,-186.465194,-166.791055,-19.671523,-64.814714,1.500000,148.057944,2.000000
